NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
7357,-8.315029,-12.88026,-10.5578575,-8.046227,11.554589,9.102044,13.082197,3.652724,5.6708546,11.584033,-10.857523,10.406653,12.533275,4.2739778,4.7583075,13.6015625,-13.166699,-14.055347,5.892272,7.928596,13.407584,0.9458494,6.8078856,14.253576,-13.007786,13.585642,-6.125463,1.0203667,10.84243,-3.4557703,-11.149016,-14.040261
7938,-9.617162,-14.720608,-12.102274,-9.284697,13.230618,10.421728,15.015289,4.265793,6.4406037,13.251807,-12.457042,11.953078,14.44948,5.038242,5.528871,15.595919,-15.108066,-16.115011,6.811545,9.209551,15.33227,1.0533317,7.8335967,16.330385,-14.845951,15.622403,-7.1258297,1.2345665,12.517397,-4.024456,-12.905115,-16.083065
2609,-20.880278,-29.702766,-24.87013,-19.550442,26.612255,21.101131,31.20765,9.658463,12.71201,26.778362,-25.86665,25.10123,31.159128,12.078035,12.349916,32.2748,-31.189466,-33.048145,14.658647,20.466248,31.286211,2.0698404,16.646618,33.409996,-29.559013,32.823,-16.36059,3.2789004,26.90636,-9.40716,-28.401974,-32.823032
5461,-17.75288,-25.851965,-21.558887,-16.82744,23.207518,18.305363,27.040049,8.205886,11.1319685,23.350908,-22.33064,21.68082,26.723906,10.106302,10.469567,27.942884,-27.016163,-28.607052,12.509622,17.411129,27.144176,1.8649932,14.333206,28.992487,-25.765574,28.346834,-13.808922,2.67146,23.036604,-7.8019834,-24.21686,-28.558073
6242,-26.030308,-36.025364,-30.328089,-23.976496,32.071495,25.654799,38.10472,12.031022,15.384367,32.387493,-31.71621,30.814547,38.6279,15.357077,15.477692,39.430855,-38.078403,-40.333313,18.187605,25.529577,38.133915,2.5241668,20.532612,40.65335,-35.71485,40.252922,-20.708738,4.2771688,33.333157,-12.153095,-35.409912,-39.799744
7981,-26.03031,-36.025364,-30.32809,-23.976496,32.071495,25.6548,38.10472,12.031022,15.384368,32.387493,-31.716211,30.814548,38.627903,15.357078,15.477693,39.430855,-38.078403,-40.333317,18.187605,25.52958,38.133915,2.524167,20.532612,40.653355,-35.71485,40.252922,-20.70874,4.2771688,33.333157,-12.153096,-35.409912,-39.799747
2003,-5.785351,-9.181638,-7.4783397,-5.6086545,8.212451,6.4568987,9.252002,2.4823825,4.1052885,8.247392,-7.682025,7.350134,8.782332,2.849218,3.2781405,9.651808,-9.303797,-9.948122,4.093091,5.465731,9.569836,0.71057814,4.7818484,10.110642,-9.3026,9.5611515,-4.216755,0.63470364,7.5654187,-2.3622332,-7.754525,-9.977122
3377,-49.446087,-63.10186,-53.932217,-43.33553,55.041447,45.34981,67.56652,22.449656,27.066885,56.222736,-57.266174,55.65383,71.62406,30.184023,29.698322,70.558754,-67.97272,-72.09654,33.91875,48.027637,68.0562,4.7353454,37.493347,71.850266,-62.079758,72.30755,-40.76737,8.898206,61.834225,-25.361715,-66.84769,-69.40973
3358,-42.127956,-54.837933,-46.692318,-37.36103,48.063103,39.299248,58.601784,19.248228,23.479803,48.970585,-49.404377,48.046257,61.453865,25.566856,25.269014,61.005707,-58.794178,-62.321224,29.028336,41.061962,58.861332,4.0491524,32.28427,62.306763,-54.00906,62.51034,-34.499836,7.438582,53.010284,-21.15489,-57.103783,-60.411476
2012,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2013,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
3314,-88.25897,-106.18743,-91.87705,-74.71571,91.21613,77.00165,114.15651,39.15489,46.00581,93.96924,-98.52981,95.475784,125.15343,54.629345,53.16148,120.631805,-116.139145,-123.3765,59.73455,84.77206,116.30736,8.588663,64.83057,121.67819,-104.21041,123.37003,-74.16524,16.692648,108.36859,-48.074093,-118.330894,-116.15673
2018,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2019,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2021,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2023,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
3716,-22.901453,-32.23751,-27.053385,-21.306393,28.801926,22.914576,33.979073,10.598428,13.79065,29.034922,-28.198298,27.390625,34.139164,13.368297,13.582585,35.135876,-33.944767,-35.950687,16.049446,22.472204,34.02348,2.265258,18.202156,36.30866,-32.01965,35.79897,-18.078587,3.6646662,29.455578,-10.471508,-31.181309,-35.62776
3379,-76.60741,-93.33229,-80.53262,-65.322815,80.43904,67.54541,100.27543,34.166233,40.33771,82.71508,-86.18758,83.58143,109.133766,47.29215,46.1209,105.66322,-101.73518,-108.04545,51.995235,73.75952,101.88222,7.415197,56.66012,106.80342,-91.63086,108.14427,-64.12793,14.341917,94.42842,-41.214157,-102.90056,-102.22477
2037,-6.777763,-10.587915,-8.638621,-6.536356,9.473071,7.4782615,10.678003,2.918012,4.6969604,9.495139,-8.891087,8.489951,10.187002,3.3860376,3.8492982,11.126906,-10.761694,-11.523375,4.7908154,6.3935738,11.021288,0.7821083,5.541306,11.677578,-10.720925,11.064782,-4.93751,0.7821324,8.811688,-2.8082085,-9.032024,-11.49347
5199,-8.309378,-12.921897,-10.591422,-8.065249,11.605434,9.1156025,13.140156,3.6706407,5.6940556,11.642334,-10.8799715,10.449955,12.572052,4.2783256,4.765465,13.659662,-13.2098875,-14.084525,5.887991,7.9457116,13.45801,0.96718144,6.8256316,14.302523,-13.038202,13.636746,-6.1410656,1.0165415,10.85849,-3.425224,-11.183318,-14.111284
2038,-8.379277,-13.0614,-10.709816,-8.149992,11.734579,9.20372,13.297617,3.7168279,5.7574596,11.779597,-10.993563,10.574452,12.718056,4.32548,4.812376,13.818584,-13.357471,-14.227145,5.9413767,8.032995,13.605383,0.9902879,6.904486,14.460372,-13.169739,13.797465,-6.209869,1.0261782,10.972221,-3.442103,-11.309726,-14.278697
2040,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
3721,-131.83289,-154.08772,-134.21355,-109.78929,131.30638,112.26055,165.81572,57.743572,67.15844,135.86847,-144.6096,139.82657,184.98146,82.09295,79.49919,176.4784,-169.89777,-180.54662,88.66276,125.93517,170.10585,13.037951,95.3018,177.10532,-151.0946,180.04407,-111.75349,25.537468,160.4493,-73.85943,-176.00433,-168.02963
2059,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
6424,-68.25844,-84.09288,-72.38824,-58.58302,72.686195,60.75305,90.290665,30.581799,36.270184,74.6227,-77.32875,75.03747,97.63861,42.03545,41.075535,94.91555,-91.39509,-97.03653,46.44624,65.863174,91.52408,6.5818405,50.792656,96.11457,-82.592445,97.19581,-56.941063,12.662618,84.429985,-36.31556,-91.83617,-92.205475
2069,-165.14085,-190.63052,-166.54036,-136.58119,161.85443,139.1697,205.192,71.92231,83.29721,167.8136,-179.80717,173.67105,230.68637,103.10665,99.640526,219.11415,-210.94608,-224.16579,110.77393,157.39536,211.15758,16.462708,118.55375,219.3846,-186.8618,223.24077,-140.51263,32.33458,200.23752,-93.630295,-220.08115,-207.59096
4292,-165.14085,-190.63052,-166.54036,-136.58119,161.85443,139.1697,205.192,71.92231,83.29721,167.8136,-179.80717,173.67105,230.68637,103.10665,99.640526,219.11415,-210.94608,-224.16579,110.77393,157.39536,211.15758,16.462708,118.55375,219.3846,-186.8618,223.24077,-140.51263,32.33458,200.23752,-93.630295,-220.08115,-207.59096
2072,-35.837494,-47.633717,-40.40135,-32.186333,41.962555,34.042316,50.771923,16.467747,20.370893,42.63994,-42.583603,41.43086,52.64362,21.589361,21.456,52.709686,-50.825146,-53.84223,24.80885,35.04203,50.883938,3.4676878,27.761593,54.00004,-46.984592,53.974968,-29.119722,6.1900616,45.38295,-17.580172,-48.692272,-52.54884
2079,-3.0658224,-5.042944,-4.0981703,-2.963944,4.498586,3.5103068,5.0739694,1.2609884,2.3238761,4.5271554,-4.2068214,4.0256877,4.772815,1.4372547,1.7033933,5.3323007,-5.0652514,-5.4035883,2.1724339,2.8940063,5.3028474,0.41745052,2.607884,5.532096,-5.1531386,5.199862,-2.2231908,0.27517185,4.065646,-1.2296381,-4.1589212,-5.4851804
5457,-67.171295,-82.80178,-71.2621,-57.697685,71.64474,59.836308,88.874664,30.114689,35.657513,73.48341,-76.10984,73.82416,96.018845,41.34195,40.39946,93.428246,-89.95697,-95.5335,45.722927,64.801315,90.079285,6.4042706,49.958084,94.6416,-81.36915,95.658394,-55.944447,12.463243,83.07173,-35.671265,-90.31496,-90.80516
2082,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2085,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2086,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2088,-23.151262,-32.62887,-27.3838,-21.537064,29.116777,23.164434,34.426556,10.728722,13.987003,29.394352,-28.541124,27.7629,34.612923,13.537342,13.75348,35.577507,-34.36626,-36.368176,16.22137,22.75098,34.44891,2.3472233,18.45258,36.747524,-32.368607,36.267063,-18.344833,3.6983788,29.815481,-10.597004,-31.598457,-36.071514
2098,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2100,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
5932,-170.3897,-196.38657,-171.63304,-140.80258,166.6647,143.40862,211.39278,74.15537,85.83877,172.84471,-185.35292,179.0023,237.88783,106.41897,102.81485,225.83086,-217.4128,-231.03603,114.2584,162.35272,217.62349,17.002966,122.21629,226.0438,-192.49518,230.04285,-145.04564,33.4074,206.50644,-96.74778,-227.02658,-213.82236
2109,-57.81213,-72.4755,-62.16376,-50.13074,62.928223,52.221897,77.72234,26.07884,31.167309,64.442444,-66.211464,64.30318,83.218025,35.456776,34.760036,81.421974,-78.416824,-83.2172,39.495667,55.96978,78.52083,5.549239,43.42466,82.68118,-71.235374,83.423325,-47.955273,10.568902,71.89786,-30.2146,-77.973114,-79.596924
7803,-98.50374,-117.468216,-101.84031,-82.96713,100.664894,85.30265,126.32993,43.532455,50.985226,103.84102,-109.37162,105.917694,139.22845,61.08289,59.35253,133.77628,-128.79039,-136.83669,66.53712,94.452,128.97298,9.628817,72.00454,134.7317,-115.25065,136.72461,-82.99728,18.765205,120.61916,-54.12211,-131.89412,-128.37692
2128,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2133,-3.0658224,-5.042944,-4.0981703,-2.963944,4.498586,3.5103068,5.0739694,1.2609884,2.3238761,4.5271554,-4.2068214,4.0256877,4.772815,1.4372547,1.7033933,5.3323007,-5.0652514,-5.4035883,2.1724339,2.8940063,5.3028474,0.41745052,2.607884,5.532096,-5.1531386,5.199862,-2.2231908,0.27517185,4.065646,-1.2296381,-4.1589212,-5.4851804
2134,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2135,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2139,-3.0658224,-5.042944,-4.0981703,-2.963944,4.498586,3.5103068,5.0739694,1.2609884,2.3238761,4.5271554,-4.2068214,4.0256877,4.772815,1.4372547,1.7033933,5.3323007,-5.0652514,-5.4035883,2.1724339,2.8940063,5.3028474,0.41745052,2.607884,5.532096,-5.1531386,5.199862,-2.2231908,0.27517185,4.065646,-1.2296381,-4.1589212,-5.4851804
7529,-130.79176,-152.94498,-133.20284,-108.95177,130.35071,111.419136,164.58403,57.300102,66.65367,134.86922,-143.5092,138.76819,183.55275,81.43635,78.869774,175.14532,-168.61447,-179.18243,87.971664,124.951805,168.82213,12.931091,94.57465,175.78302,-149.976,178.69281,-110.854836,25.325397,159.20547,-73.242,-174.62671,-166.79248
5102,-16.63101,-24.444098,-20.353333,-15.838484,21.9533,17.286512,25.519419,7.6808496,10.553732,22.09228,-21.048687,20.43873,25.124292,9.40224,9.794338,26.366531,-25.49633,-26.991049,11.737157,16.311413,25.635227,1.7894323,13.496391,27.37988,-24.377293,26.720133,-12.898354,2.4579833,21.642101,-7.240696,-22.711246,-26.99391
2152,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2161,-11.90507,-18.048565,-14.912445,-11.496459,16.247442,12.753197,18.5935,5.402248,7.8558125,16.305271,-15.348832,14.823398,18.007572,6.441753,6.919988,19.261675,-18.641129,-19.796932,8.434344,11.5512085,18.838247,1.3211159,9.732792,20.100056,-18.115862,19.379848,-8.994133,1.6151224,15.549177,-5.0066123,-16.145935,-19.835836
4003,-11.903014,-18.042307,-14.907074,-11.493337,16.242285,12.749766,18.58592,5.400433,7.8525076,16.299046,-15.343816,14.817307,18.000362,6.439983,6.9182887,19.254467,-18.634453,-19.791067,8.432487,11.547607,18.831678,1.3192044,9.728772,20.093098,-18.110481,19.37219,-8.990924,1.6150135,15.544343,-5.0062027,-16.140347,-19.828253
6583,-11.887273,-18.018421,-14.8871,-11.477749,16.220121,12.733737,18.55963,5.3917527,7.842134,16.27637,-15.323525,14.796226,17.974674,6.429971,6.908094,19.227541,-18.609146,-19.765179,8.421712,11.5308895,18.805927,1.3164434,9.715361,20.065847,-18.087637,19.345026,-8.976932,1.6125604,15.523285,-5.0003967,-16.116531,-19.80026
2749,-11.905069,-18.048565,-14.912444,-11.496458,16.247442,12.753197,18.5935,5.402248,7.8558125,16.30527,-15.348832,14.823398,18.007572,6.441753,6.919988,19.261675,-18.64113,-19.796932,8.434344,11.5512085,18.83825,1.3211159,9.732793,20.100056,-18.115862,19.379847,-8.994133,1.6151224,15.549177,-5.0066123,-16.145935,-19.835836
3372,-11.905069,-18.048565,-14.912444,-11.496458,16.247442,12.753197,18.5935,5.402248,7.8558125,16.30527,-15.348832,14.823398,18.007572,6.441753,6.919988,19.261675,-18.64113,-19.796932,8.434344,11.5512085,18.83825,1.3211159,9.732793,20.100056,-18.115862,19.379847,-8.994133,1.6151224,15.549177,-5.0066123,-16.145935,-19.835836
4435,-11.891643,-18.025665,-14.893164,-11.4823065,16.22681,12.738426,18.567755,5.3943467,7.8453865,16.283367,-15.329584,14.802731,17.982512,6.432842,6.91103,19.23578,-18.616821,-19.772842,8.4247465,11.535808,18.813757,1.3175266,9.71947,20.074102,-18.094439,19.35335,-8.981108,1.6131911,15.529484,-5.0018463,-16.123655,-19.808884
6973,-11.891643,-18.025665,-14.893164,-11.4823065,16.22681,12.738426,18.567755,5.3943467,7.8453865,16.283367,-15.329584,14.802731,17.982512,6.432842,6.91103,19.23578,-18.616821,-19.772842,8.4247465,11.535809,18.813757,1.3175266,9.71947,20.074102,-18.094439,19.35335,-8.981108,1.6131911,15.529484,-5.0018463,-16.123655,-19.808884
2751,-11.905896,-18.043985,-14.908354,-11.495247,16.24437,12.751557,18.587166,5.401424,7.8527365,16.30038,-15.345498,14.818299,18.001762,6.441417,6.919833,19.256212,-18.636189,-19.793676,8.434078,11.549441,18.833635,1.3183786,9.729286,20.095156,-18.112597,19.373634,-8.992297,1.6156435,15.546414,-5.007585,-16.14257,-19.829975
4515,-250.47827,-284.17453,-249.31383,-205.20274,240.00224,208.06831,305.93503,108.20625,124.58359,249.5716,-269.9504,260.31146,347.75153,156.97385,151.25452,328.28632,-316.05252,-335.80356,167.42883,237.99146,316.2297,25.247662,178.07172,327.59653,-278.39954,333.75085,-214.23036,49.808765,302.13675,-144.33981,-332.99576,-308.86487
2163,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2166,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2190,-3.0658224,-5.042944,-4.0981703,-2.963944,4.498586,3.5103068,5.0739694,1.2609884,2.3238761,4.5271554,-4.2068214,4.0256877,4.772815,1.4372547,1.7033933,5.3323007,-5.0652514,-5.4035883,2.1724339,2.8940063,5.3028474,0.41745052,2.607884,5.532096,-5.1531386,5.199862,-2.2231908,0.27517185,4.065646,-1.2296381,-4.1589212,-5.4851804
2192,-9.697483,-15.038679,-12.372469,-9.44746,13.526759,10.585289,15.40785,4.370398,6.6042056,13.595059,-12.69472,12.261529,14.79174,5.11722,5.609316,15.979153,-15.444684,-16.400932,6.8840613,9.382655,15.676789,1.1557254,8.01851,16.69082,-15.118134,16.007229,-7.2749,1.2352635,12.73777,-3.9933345,-13.181625,-16.501152
6858,-9.697483,-15.038679,-12.372469,-9.44746,13.526759,10.585289,15.40785,4.370398,6.6042056,13.595059,-12.69472,12.261529,14.79174,5.11722,5.609316,15.979153,-15.444684,-16.400932,6.8840613,9.382655,15.676789,1.1557254,8.01851,16.69082,-15.118134,16.007229,-7.2749,1.2352635,12.73777,-3.9933345,-13.181625,-16.501152
7946,-20.945427,-29.713552,-24.884571,-19.59061,26.635746,21.135672,31.20056,9.674373,12.692341,26.775064,-25.891489,25.094862,31.162977,12.110356,12.37309,32.28534,-31.204771,-33.0879,14.702562,20.50063,31.293766,2.026772,16.64626,33.427906,-29.593258,32.828415,-16.369295,3.302687,26.948578,-9.449012,-28.427279,-32.82178
4967,-189.07674,-216.87619,-189.7627,-155.83086,183.78502,158.49873,233.46323,82.10389,94.8847,190.75336,-205.09555,197.97981,263.52557,118.21326,114.11697,249.74179,-240.43384,-255.49084,126.66431,180.00226,240.63976,18.926908,135.25342,249.7474,-212.54753,254.25352,-161.18605,37.229687,228.82396,-107.849525,-251.75395,-236.00429
2197,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2198,0.07947827,0.15831181,0.08916784,0.20644952,-0.08401132,-0.13254565,-0.06758542,-0.13900967,0.04050017,-0.13929114,0.045104757,-0.052002814,-0.026141373,-0.036836296,-0.08417958,0.008952392,0.14551595,0.17858037,-0.08071759,-0.04396688,-0.0046269335,-0.037929684,-0.026370198,-0.13719198,0.0466613,-0.128038,0.03693521,-0.06773667,-0.08112061,0.020220628,0.038656257,0.08764137
2203,-5.785351,-9.181638,-7.4783397,-5.6086545,8.212451,6.4568987,9.252002,2.4823825,4.1052885,8.247392,-7.682025,7.350134,8.782332,2.849218,3.2781405,9.651808,-9.303797,-9.948122,4.093091,5.465731,9.569836,0.71057814,4.7818484,10.110642,-9.3026,9.5611515,-4.216755,0.63470364,7.5654187,-2.3622332,-7.754525,-9.977122
2205,-5.785351,-9.181638,-7.4783397,-5.6086545,8.212451,6.4568987,9.252002,2.4823825,4.1052885,8.247392,-7.682025,7.350134,8.782332,2.849218,3.2781405,9.651808,-9.303797,-9.948122,4.093091,5.465731,9.569836,0.71057814,4.7818484,10.110642,-9.3026,9.5611515,-4.216755,0.63470364,7.5654187,-2.3622332,-7.754525,-9.977122
8308,-133.91498,-156.37315,-136.23491,-111.4644,133.21753,113.94333,168.27899,58.630386,68.16791,137.86667,-146.8102,141.94308,187.83893,83.406166,80.7581,179.14449,-172.46448,-183.27457,90.04495,127.90184,172.67331,13.251741,96.75596,179.74963,-153.33163,182.74634,-113.55087,25.961695,162.9369,-75.09443,-178.75986,-170.50398
2208,-15.505281,-22.952923,-19.079674,-14.822006,20.638386,16.226952,23.898113,7.143835,9.923187,20.751232,-19.706398,19.117184,23.43408,8.69062,9.109236,24.703829,-23.891125,-25.305658,10.952413,15.180261,24.04595,1.6789902,12.60469,25.681046,-22.922817,24.994446,-11.959177,2.2524412,20.196705,-6.688172,-21.149868,-25.331772
5895,-15.505281,-22.952923,-19.079674,-14.822006,20.638386,16.226952,23.898113,7.143835,9.923187,20.751232,-19.706398,19.117184,23.43408,8.69062,9.109236,24.703829,-23.891125,-25.305658,10.952413,15.180261,24.04595,1.6789902,12.60469,25.681046,-22.922817,24.994446,-11.959177,2.2524412,20.196705,-6.688172,-21.149868,-25.331772
2838,-15.505281,-22.952923,-19.079674,-14.822006,20.638386,16.226952,23.898113,7.143835,9.923187,20.751232,-19.706398,19.117184,23.43408,8.69062,9.109236,24.703829,-23.891125,-25.305658,10.952413,15.180261,24.04595,1.6789902,12.60469,25.681046,-22.922817,24.994446,-11.959177,2.2524412,20.196705,-6.688172,-21.149868,-25.331772
3264,-227.48724,-258.95654,-227.00266,-186.71617,218.94814,189.50327,278.7749,98.431915,113.444244,227.52771,-245.65372,236.94836,316.18506,142.45723,137.3419,298.85507,-287.71857,-305.72025,152.16727,216.27002,287.90366,22.859903,162.02437,298.42966,-253.73712,303.96362,-194.34767,45.10236,274.6762,-130.67453,-302.55313,-281.55954
2527,-116.26546,-136.98772,-119.09313,-97.26353,117.00597,99.67307,147.38051,51.110046,59.60217,120.91498,-128.14987,123.989426,163.60669,72.276215,70.086555,156.53459,-150.69725,-160.13693,78.32881,111.22844,150.89667,11.436922,84.420746,157.32048,-134.35953,159.82018,-98.313995,22.370996,141.84456,-64.63129,-155.39697,-149.51529
